Fighter1,Fighter2,Weight Class,Winning Method,Round,Time,Win/Loss (Fighter1),Win Rate (Fighter 1),Total Fights (Fighter 1),Win (Fighter 1),Lose (Fighter 1),Draw (Fighter 1),SLpM (Fighter 1),Str. Acc. (Fighter 1),SApM (Fighter 1),Str. Def (Fighter 1),TD Avg. (Fighter 1),TD Acc. (Fighter 1),TD Def. (Fighter 1),Sub. Avg. (Fighter 1),Win Rate (Fighter 2),Total Fights (Fighter 2),Win (Fighter 2),Lose (Fighter 2),Draw (Fighter 2),SLpM (Fighter 2),Str. Acc. (Fighter 2),SApM (Fighter 2),Str. Def (Fighter 2),TD Avg. (Fighter 2),TD Acc. (Fighter 2),TD Def. (Fighter 2),Sub. Avg. (Fighter 2)
Eddie Sanchez,Mirko Filipovic,Heavyweight,KO/TKO Punches,1,4:33,Lose,65%,23,15,8,0,3.45,43%,3.3,43%,1.13,26%,42%,0,76%,46,35,11,0,2.11,50%,1.89,63%,0.19,40%,78%,0.3
John Halverson,Roger Huerta,Lightweight,KO/TKO Punches,1,0:19,Lose,67%,24,16,8,0,2.94,43%,5.29,47%,0,0%,66%,2,72%,32,23,9,0,3.64,36%,2.33,56%,2.13,46%,52%,0.5
Marvin Eastman,Quinton Jackson,Light Heavyweight,KO/TKO Punches,2,3:49,Lose,53%,34,18,15,1,2.21,35%,3.92,42%,1.38,33%,81%,0,76%,49,37,12,0,3.25,54%,2.51,55%,1.52,56%,73%,0.1
Scott Smith,Patrick Cote,Middleweight,U-DEC,3,5:00,Lose,62%,29,18,11,0,1.9,27%,5.87,50%,0.12,6%,58%,0.5,68%,34,23,11,0,2.81,48%,3.21,48%,0.68,20%,43%,0.2
Jorge Rivera,Terry Martin,Middleweight,KO/TKO Punch,1,0:14,Lose,69%,29,20,9,0,3.16,48%,2.64,54%,0.84,50%,63%,0.1,68%,34,23,11,0,2.82,43%,3.13,54%,3.1,42%,92%,0
Tyson Griffin,Frankie Edgar,Lightweight,U-DEC,3,5:00,Lose,67%,24,16,8,0,3.71,41%,2.3,65%,1.87,46%,59%,0.9,66%,35,23,11,1,3.77,40%,2.82,65%,2.29,31%,65%,0.3
Sam Hoger,Lyoto Machida,Light Heavyweight,U-DEC,3,5:00,Lose,71%,14,10,4,0,1.07,25%,2.25,57%,1.12,38%,29%,1.3,75%,32,24,8,0,2.59,53%,1.57,61%,1.21,65%,75%,0.4
Diego Saraiva,Dustin Hazelett,Lightweight,U-DEC,3,5:00,Lose,51%,43,22,20,1,1.64,32%,3.58,62%,1.33,40%,0%,0.7,63%,19,12,7,0,2.24,40%,3.51,46%,0.55,50%,25%,4.1
Sean Salmon,Rashad Evans,Light Heavyweight,KO/TKO Kick,2,1:06,Lose,46%,39,18,21,0,1.49,33%,2.03,65%,4.06,50%,0%,0,68%,28,19,8,1,2.14,37%,2.42,63%,2.98,44%,73%,0
Heath Herring,Jake O'Brien,Heavyweight,U-DEC,3,5:00,Lose,64%,44,28,16,0,2.37,50%,1.77,54%,1.22,50%,32%,0.7,79%,19,15,4,0,1.31,31%,1.92,69%,6.39,54%,25%,0.2
Spencer Fisher,Hermes Franca,Lightweight,KO/TKO Punch,2,4:03,Lose,73%,33,24,9,0,3.17,43%,3.03,64%,0.67,30%,60%,0.8,59%,41,24,17,0,1.78,39%,2.85,55%,1.53,36%,37%,2.4
Dean Lister,Nate Marquardt,Middleweight,U-DEC,3,5:00,Lose,65%,20,13,7,0,1.26,35%,1.89,61%,1.58,15%,50%,1.1,63%,56,35,19,2,2.71,49%,2.32,55%,1.87,51%,70%,0.8
Chad Reiner,Joshua Burkman,Welterweight,U-DEC,3,5:00,Lose,65%,51,33,18,0,0.53,20%,1.97,46%,0.99,33%,25%,2,64%,44,28,16,0,2.69,43%,3.13,51%,2.53,36%,72%,0.3
Chris Price,Ed Herman,Middleweight,SUB Armbar,1,2:58,Lose,83%,23,19,4,0,1.44,66%,2.59,48%,0,0%,33%,2.2,63%,43,27,16,0,3.31,48%,3.71,42%,1.96,47%,59%,1
Clay Guida,Din Thomas,Lightweight,U-DEC,3,5:00,Lose,64%,59,38,21,0,2.64,33%,3.01,61%,3.13,36%,67%,0.6,74%,35,26,9,0,1.85,37%,2.6,59%,1.38,52%,76%,1.2
Ross Pointon,Rich Clementi,Welterweight,SUB Rear Naked Choke,2,4:53,Lose,26%,23,6,17,0,2.62,23%,2.77,58%,1.19,100%,0%,0,65%,69,45,23,1,1.43,37%,2.29,60%,1.72,42%,25%,1.1
Tito Ortiz,Chuck Liddell,Light Heavyweight,KO/TKO Punches,3,3:59,Lose,59%,32,19,12,1,2.59,46%,2.88,60%,2.47,35%,54%,0.6,72%,29,21,8,0,2.97,35%,2.71,56%,0.44,75%,81%,0
Forrest Griffin,Keith Jardine,Light Heavyweight,KO/TKO Punches,1,4:41,Lose,73%,26,19,7,0,4.38,36%,2.81,61%,1.05,48%,57%,0.7,57%,30,17,11,2,3.25,36%,2.98,59%,1.18,45%,62%,0.7
Chris Leben,Jason MacDonald,Middleweight,SUB Guillotine Choke,2,4:03,Lose,67%,33,22,11,0,2.87,42%,2.87,52%,1.14,41%,53%,0.8,61%,41,25,16,0,1.55,52%,2.7,46%,1.43,16%,35%,2
Marcio Cruz,Andrei Arlovski,Heavyweight,KO/TKO Punches,1,3:15,Lose,73%,11,8,3,0,2.92,46%,1.51,68%,0.53,7%,37%,1.6,60%,57,34,23,0,3.78,45%,3.2,57%,0.38,36%,76%,0.2
Eric Schafer,Michael Bisping,Light Heavyweight,KO/TKO Punches,1,4:24,Lose,58%,24,14,8,2,1.89,34%,3.38,56%,1.81,36%,50%,1.8,77%,39,30,9,0,4.33,38%,2.71,65%,1.05,43%,63%,0.3
Tony DeSouza,Thiago Alves,Welterweight,KO/TKO Knee,2,1:10,Lose,73%,15,11,4,0,1.12,52%,1.57,41%,2.25,42%,40%,1.5,61%,38,23,15,0,3.73,41%,3.42,62%,0.71,60%,63%,0.3
Carmelo Marrero,Gabriel Gonzaga,Heavyweight,SUB Armbar,1,3:22,Lose,73%,22,16,6,0,0.84,34%,2.04,54%,3.21,36%,36%,0.9,61%,28,17,11,0,2.12,45%,2.94,57%,2.8,39%,66%,1.1
Rory Singer,Yushin Okami,Middleweight,KO/TKO Punches,3,4:03,Lose,55%,20,11,9,0,2.55,39%,2.42,63%,0.39,25%,64%,0.8,74%,46,34,12,0,2.06,38%,2.25,60%,1.98,39%,84%,0.5
Anthony Perosh,Christian Wellisch,Heavyweight,U-DEC,3,5:00,Lose,60%,25,15,10,0,2.27,43%,3.77,53%,2.03,22%,33%,1.1,62%,13,8,5,0,3.12,27%,3.04,56%,1.22,42%,45%,1.2
Joe Riggs,Diego Sanchez,Welterweight,KO/TKO Flying Knee,1,1:45,Lose,72%,61,44,17,0,2.41,51%,1.69,57%,2.45,55%,62%,0.6,70%,44,31,13,0,2.69,37%,3.02,56%,1.51,24%,46%,0.8
Jeff Joslin,Josh Koscheck,Welterweight,U-DEC,3,5:00,Lose,63%,8,5,3,0,2.17,39%,1.57,65%,0.5,33%,64%,0.5,61%,28,17,11,0,1.79,36%,2.27,63%,2.46,48%,64%,0.4
Drew Fickett,Karo Parisyan,Welterweight,U-DEC,3,5:00,Lose,67%,63,42,21,0,2.33,41%,2.29,57%,1.3,35%,30%,2.2,69%,35,24,11,0,2.49,41%,2.19,58%,5.27,59%,59%,1
Shonie Carter,Marcus Davis,Welterweight,U-DEC,3,5:00,Lose,62%,82,51,31,0,1.62,36%,2.32,47%,0.75,66%,75%,0,67%,33,22,11,0,2.72,39%,2.79,65%,1.6,48%,47%,1.4
Victor Valimaki,David Heath,Light Heavyweight,S-DEC,3,5:00,Lose,64%,28,18,10,0,3.94,30%,2.99,67%,0.9,14%,0%,0,72%,25,18,7,0,1.48,30%,5.16,49%,0.33,50%,57%,1
Jorge Santiago,Alan Belcher,Middleweight,KO/TKO Kick,3,2:45,Lose,68%,37,25,12,0,1.69,35%,2.62,56%,0.58,30%,52%,0.8,69%,26,18,8,0,2.7,41%,3.1,59%,0.44,26%,55%,0.9
Dave Menne,Luigi Fioravanti,Welterweight,KO/TKO Punches,1,4:44,Lose,70%,64,45,17,2,1.84,44%,1.99,42%,0.46,50%,57%,2.5,63%,41,26,15,0,2.23,42%,2.21,69%,3.76,63%,67%,0.9
Keita Nakamura,Brock Larson,Welterweight,U-DEC,3,5:00,Lose,77%,44,34,10,0,2.23,36%,3.2,58%,1.65,48%,63%,0.3,81%,52,42,10,0,1.39,46%,1.5,55%,2.67,34%,43%,2
Steve Byrnes,Logan Clark,Middleweight,U-DEC,3,5:00,Lose,86%,7,6,1,0,1.2,51%,2.67,27%,3,60%,0%,4,75%,24,18,6,0,2.2,54%,1.49,53%,0.31,100%,30%,2.1
Matt Hughes,Georges St-Pierre,Welterweight,KO/TKO Kick,2,1:25,Lose,83%,54,45,9,0,2.14,53%,1.36,53%,2.95,50%,35%,1.2,93%,28,26,2,0,3.78,53%,1.4,72%,4.16,74%,83%,1.1
Jeff Monson,Tim Sylvia,Heavyweight,U-DEC,5,5:00,Lose,69%,87,60,26,1,0.97,30%,2.87,59%,1.06,12%,66%,0.7,76%,41,31,10,0,4.23,41%,2.61,61%,0.11,100%,75%,0.1
Alessio Sakara,Drew McFedries,Light Heavyweight,KO/TKO Punches,1,4:07,Lose,63%,30,19,11,0,3.96,47%,2.8,59%,2.18,78%,62%,0,63%,19,12,7,0,5.13,51%,4.56,52%,1.42,100%,56%,0.7
Frank Mir,Brandon Vera,Heavyweight,KO/TKO Punches,1,1:09,Lose,62%,29,18,11,0,2.18,47%,3.84,38%,2.02,40%,54%,2,68%,22,15,7,0,3.03,56%,2.81,52%,0.7,53%,59%,0.2
Dokonjonosuke Mishima,Joe Stevenson,Lightweight,SUB Guillotine Choke,1,2:07,Lose,70%,30,21,7,2,1.06,41%,1.22,52%,2.47,40%,25%,1.4,67%,49,33,16,0,2.05,44%,2.44,60%,2.75,44%,39%,2.2
Gleison Tibau,Nick Diaz,Welterweight,KO/TKO Punches,2,2:27,Lose,70%,47,33,14,0,1.95,31%,2.51,63%,4.08,53%,92%,0.8,72%,36,26,10,0,5.71,42%,3.84,59%,1.28,32%,60%,1
Sherman Pendergarst,Antoni Hardonk,Heavyweight,KO/TKO Punch,1,3:15,Lose,38%,29,11,18,0,1.23,36%,3.08,16%,4.62,100%,0%,0,57%,14,8,6,0,3.4,61%,3.07,46%,0,0%,40%,0.9
Hector Ramirez,James Irvin,Light Heavyweight,KO/TKO Punch,2,2:36,Lose,59%,17,10,6,1,2.27,41%,4.6,56%,2.3,55%,66%,0.5,63%,27,17,10,0,2.03,48%,3.86,35%,0,0%,36%,0.5
Josh Shockman,Jake O'Brien,Heavyweight,U-DEC,3,5:00,Lose,67%,9,6,3,0,0.87,32%,0.87,58%,0,0%,23%,0,79%,19,15,4,0,1.31,31%,1.92,69%,6.39,54%,25%,0.2
Chris Lytle,Matt Serra,Welterweight,S-DEC,3,5:00,Lose,57%,54,31,18,5,3.76,45%,3.03,58%,0.7,55%,55%,2.4,61%,18,11,7,0,1.98,39%,2.64,46%,2.05,20%,38%,0.9
Patrick Cote,Travis Lutter,Middleweight,SUB Armbar,1,2:18,Lose,68%,34,23,11,0,2.81,48%,3.21,48%,0.68,20%,43%,0.2,63%,16,10,6,0,0.41,32%,2.42,42%,1.95,24%,30%,0.7
Rich Clementi,Din Thomas,Lightweight,SUB Rear Naked Choke,2,3:11,Lose,65%,69,45,23,1,1.43,37%,2.29,60%,1.72,42%,25%,1.1,74%,35,26,9,0,1.85,37%,2.6,59%,1.38,52%,76%,1.2
Edwin DeWees,Jorge Rivera,Middleweight,KO/TKO Punches,1,2:37,Lose,69%,55,38,17,0,1.53,33%,6.19,39%,2.18,66%,0%,3.3,69%,29,20,9,0,3.16,48%,2.64,54%,0.84,50%,63%,0.1
Jeremy Jackson,Pete Spratt,Welterweight,SUB Injury,2,1:11,Lose,64%,14,9,5,0,0.71,27%,2.03,25%,1.52,40%,58%,0,52%,48,25,23,0,1.63,48%,1.33,55%,0.3,100%,46%,0.3
Pete Sell,Scott Smith,Middleweight,KO/TKO Punch,2,3:25,Lose,59%,17,10,7,0,2.6,42%,3.65,51%,0.91,21%,47%,0.9,62%,29,18,11,0,1.9,27%,5.87,50%,0.12,6%,58%,0.5
Gideon Ray,Charles McCarthy,Middleweight,SUB Armbar,1,4:43,Lose,52%,33,17,15,1,2.08,40%,2.58,53%,1.49,100%,0%,0,67%,15,10,5,0,0.18,12%,4.03,56%,2.67,60%,0%,2.7
Thales Leites,Martin Kampmann,Middleweight,U-DEC,3,5:00,Lose,76%,37,28,9,0,2.13,40%,2.99,52%,2.1,27%,30%,1.1,74%,27,20,7,0,3.22,42%,3.28,62%,1.86,41%,78%,2
Rich Franklin,Anderson Silva,Middleweight,KO/TKO Knees,1,2:59,Lose,81%,36,29,7,0,4.1,44%,2.07,62%,1.31,66%,63%,0.7,76%,45,34,11,0,3.05,61%,2.05,60%,0.5,77%,69%,0.8
Kenny Florian,Sean Sherk,Lightweight,U-DEC,5,5:00,Lose,70%,20,14,6,0,2.41,40%,1.85,63%,2.22,33%,60%,1.3,88%,41,36,4,1,2.17,35%,2.71,55%,4.09,46%,56%,0.4
Kuniyoshi Hironaka,Jon Fitch,Welterweight,U-DEC,3,5:00,Lose,72%,32,23,9,0,1.98,40%,3.01,54%,1.91,30%,25%,0.6,81%,37,30,7,0,2.61,50%,1.65,54%,3.6,51%,56%,0.8
Cheick Kongo,Carmelo Marrero,Heavyweight,S-DEC,3,5:00,Lose,69%,39,27,10,2,3.33,56%,1.28,54%,2.3,56%,52%,0.2,73%,22,16,6,0,0.84,34%,2.04,54%,3.21,36%,36%,0.9
Dan Lauzon,Spencer Fisher,Lightweight,KO/TKO Punches,1,4:38,Lose,74%,23,17,6,0,1.34,25%,4.09,61%,1.63,33%,80%,2.7,73%,33,24,9,0,3.17,43%,3.03,64%,0.67,30%,60%,0.8
Kalib Starnes,Yushin Okami,Middleweight,KO/TKO Punches,3,1:40,Lose,59%,29,17,11,1,2.71,48%,4.43,53%,1.46,33%,25%,0.6,74%,46,34,12,0,2.06,38%,2.25,60%,1.98,39%,84%,0.5
Justin James,Clay Guida,Lightweight,SUB Rear Naked Choke,2,4:42,Lose,65%,20,13,7,0,1.34,36%,2.68,50%,0,0%,50%,1.6,64%,59,38,21,0,2.64,33%,3.01,61%,3.13,36%,67%,0.6
Junior Assuncao,Kurt Pellegrino,Lightweight,SUB Rear Naked Choke,1,2:04,Lose,73%,22,16,6,0,3.31,62%,2.06,44%,2.43,24%,66%,0.7,70%,23,16,7,0,2.45,43%,1.94,63%,2.9,54%,69%,0.8
Ken Shamrock,Tito Ortiz,Light Heavyweight,KO/TKO Punches,1,2:23,Lose,60%,47,28,17,2,1.47,46%,4.3,39%,0.94,60%,44%,2.5,59%,32,19,12,1,2.59,46%,2.88,60%,2.47,35%,54%,0.6
Chris Price,Kendall Grove,Middleweight,KO/TKO Elbows,1,3:59,Lose,83%,23,19,4,0,1.44,66%,2.59,48%,0,0%,33%,2.2,57%,40,23,17,0,2.31,41%,2.4,54%,0.49,45%,56%,1.7
Ed Herman,Jason MacDonald,Middleweight,SUB Triangle Choke,1,2:43,Lose,63%,43,27,16,0,3.31,48%,3.71,42%,1.96,47%,59%,1,61%,41,25,16,0,1.55,52%,2.7,46%,1.43,16%,35%,2
Seth Petruzelli,Matt Hamill,Light Heavyweight,U-DEC,3,5:00,Lose,64%,22,14,8,0,2.17,41%,2.08,55%,0.46,50%,47%,2.3,60%,20,12,8,0,3.69,42%,3.8,61%,3,34%,91%,0
Crafton Wallace,Nate Marquardt,Middleweight,SUB Rear Naked Choke,2,1:14,Lose,72%,25,18,6,1,1.55,44%,2.36,47%,0,0%,42%,0,63%,56,35,19,2,2.71,49%,2.32,55%,1.87,51%,70%,0.8
Dustin Hazelett,Tony DeSouza,Welterweight,SUB Kimura,1,3:59,Lose,63%,19,12,7,0,2.24,40%,3.51,46%,0.55,50%,25%,4.1,73%,15,11,4,0,1.12,52%,1.57,41%,2.25,42%,40%,1.5
Josh Haynes,Rory Singer,Middleweight,U-DEC,3,5:00,Lose,56%,25,14,11,0,1.25,22%,4.03,52%,0.94,18%,42%,0,55%,20,11,9,0,2.55,39%,2.42,63%,0.39,25%,64%,0.8
John Alessio,Thiago Alves,Welterweight,U-DEC,3,5:00,Lose,67%,52,35,17,0,2.1,39%,2.91,54%,1.85,38%,70%,1.2,61%,38,23,15,0,3.73,41%,3.42,62%,0.71,60%,63%,0.3
Forrest Petz,Marcus Davis,Welterweight,SUB Guillotine Choke,1,4:58,Lose,72%,36,26,10,0,2.27,29%,2.2,57%,1.3,100%,66%,0,67%,33,22,11,0,2.72,39%,2.79,65%,1.6,48%,47%,1.4
BJ Penn,Matt Hughes,Welterweight,KO/TKO Punches,3,3:53,Lose,50%,32,16,14,2,2.76,48%,3.2,56%,1.19,55%,74%,0.5,83%,54,45,9,0,2.14,53%,1.36,53%,2.95,50%,35%,1.2
David Loiseau,Mike Swick,Middleweight,U-DEC,3,5:00,Lose,68%,34,23,11,0,1.59,44%,3.64,43%,0.43,42%,36%,0.1,71%,21,15,6,0,2.36,37%,2.29,54%,1.06,50%,61%,0.6
Gabe Ruediger,Melvin Guillard,Lightweight,KO/TKO Punch,2,1:01,Lose,69%,26,18,8,0,1.7,31%,5.16,41%,2.04,11%,28%,0,64%,50,32,18,0,2.96,40%,1.85,66%,1.3,63%,61%,0.2
Jason Lambert,Rashad Evans,Light Heavyweight,KO/TKO Punches,2,2:22,Lose,67%,39,26,13,0,3.21,58%,1.84,50%,1.35,36%,28%,2.4,68%,28,19,8,1,2.14,37%,2.42,63%,2.98,44%,73%,0
Jens Pulver,Joe Lauzon,Lightweight,KO/TKO Punch,1,0:48,Lose,57%,47,27,19,1,2.12,37%,3.13,56%,0.22,33%,63%,0.3,64%,44,28,16,0,2.84,39%,5.39,54%,2.39,45%,54%,2
Jason Dent,Roger Huerta,Lightweight,U-DEC,3,5:00,Lose,63%,35,22,13,0,2.01,39%,3.7,62%,0,0%,26%,1.4,72%,32,23,9,0,3.64,36%,2.33,56%,2.13,46%,52%,0.5
Mario Neto,Eddie Sanchez,Heavyweight,KO/TKO Punch,2,0:17,Lose,72%,18,13,5,0,1.89,50%,1.89,70%,2.84,100%,0%,0,65%,23,15,8,0,3.45,43%,3.3,43%,1.13,26%,42%,0
Danny Abbadi,Jorge Gurgel,Lightweight,S-DEC,3,5:00,Lose,40%,10,4,6,0,3.29,38%,4.41,57%,0,0%,77%,0,58%,24,14,10,0,3.37,32%,3.62,62%,0.81,23%,60%,0.5
David Lee,Tyson Griffin,Lightweight,SUB Rear Naked Choke,1,1:50,Lose,55%,22,12,10,0,1.49,50%,3.31,42%,0,0%,50%,0,67%,24,16,8,0,3.71,41%,2.3,65%,1.87,46%,59%,0.9
Renato Sobral,Chuck Liddell,Light Heavyweight,KO/TKO Punches,1,1:35,Lose,77%,48,37,11,0,2.23,45%,1.53,57%,2.48,42%,65%,2.6,72%,29,21,8,0,2.97,35%,2.71,56%,0.44,75%,81%,0
Stephan Bonnar,Forrest Griffin,Light Heavyweight,U-DEC,3,5:00,Lose,63%,24,15,9,0,2.76,38%,3.01,52%,1.32,40%,60%,1,73%,26,19,7,0,4.38,36%,2.81,61%,1.05,48%,57%,0.7
Josh Neer,Nick Diaz,Welterweight,SUB Kimura,3,1:42,Lose,68%,53,36,16,1,3.29,46%,3.63,58%,1.09,34%,46%,1.3,72%,36,26,10,0,5.71,42%,3.84,59%,1.28,32%,60%,1
Christian Wellisch,Cheick Kongo,Heavyweight,KO/TKO Knee,1,2:51,Lose,62%,13,8,5,0,3.12,27%,3.04,56%,1.22,42%,45%,1.2,69%,39,27,10,2,3.33,56%,1.28,54%,2.3,56%,52%,0.2
Jamie Varner,Hermes Franca,Lightweight,SUB Armbar,3,3:31,Lose,66%,32,21,11,0,2.92,34%,2.55,58%,3.49,53%,66%,0.8,59%,41,24,17,0,1.78,39%,2.85,55%,1.53,36%,37%,2.4
Rob MacDonald,Eric Schafer,Light Heavyweight,SUB Arm Triangle,1,2:26,Lose,56%,9,5,4,0,1.8,50%,2.04,46%,7.19,80%,80%,5.4,58%,24,14,8,2,1.89,34%,3.38,56%,1.81,36%,50%,1.8
Wes Combs,Wilson Gouveia,Light Heavyweight,SUB Rear Naked Choke,1,3:23,Lose,77%,26,20,6,0,2.14,48%,4.73,45%,0,0%,0%,0,64%,22,14,8,0,3.02,39%,4.06,56%,0.9,66%,57%,2.2
Cory Walmsley,David Heath,Light Heavyweight,SUB Rear Naked Choke,1,2:32,Lose,80%,10,8,2,0,0.79,100%,1.18,50%,0,0%,0%,0,72%,25,18,7,0,1.48,30%,5.16,49%,0.33,50%,57%,1
Alan Belcher,Yushin Okami,Middleweight,U-DEC,3,5:00,Lose,69%,26,18,8,0,2.7,41%,3.1,59%,0.44,26%,55%,0.9,74%,46,34,12,0,2.06,38%,2.25,60%,1.98,39%,84%,0.5
Karo Parisyan,Diego Sanchez,Welterweight,U-DEC,3,5:00,Lose,69%,35,24,11,0,2.49,41%,2.19,58%,5.27,59%,59%,1,70%,44,31,13,0,2.69,37%,3.02,56%,1.51,24%,46%,0.8
Jorge Santiago,Chris Leben,Middleweight,KO/TKO Punches,2,0:35,Lose,68%,37,25,12,0,1.69,35%,2.62,56%,0.58,30%,52%,0.8,67%,33,22,11,0,2.87,42%,2.87,52%,1.14,41%,53%,0.8
Yuki Sasaki,Dean Lister,Middleweight,U-DEC,3,5:00,Lose,51%,49,25,22,2,1.09,43%,1.2,57%,0.43,100%,66%,0,65%,20,13,7,0,1.26,35%,1.89,61%,1.58,15%,50%,1.1
Jonathan Goulet,Josh Koscheck,Welterweight,KO/TKO Punches,1,4:10,Lose,66%,35,23,12,0,1.61,41%,2.01,46%,4.17,70%,45%,0.6,61%,28,17,11,0,1.79,36%,2.27,63%,2.46,48%,64%,0.4
Crafton Wallace,Martin Kampmann,Middleweight,SUB Rear Naked Choke,1,2:59,Lose,72%,25,18,6,1,1.55,44%,2.36,47%,0,0%,42%,0,74%,27,20,7,0,3.22,42%,3.28,62%,1.86,41%,78%,2
Jason Von Flue,Joe Riggs,Welterweight,SUB Triangle Choke,1,2:01,Lose,52%,27,14,12,1,1.89,36%,3.23,52%,0.62,16%,58%,1.5,72%,61,44,17,0,2.41,51%,1.69,57%,2.45,55%,62%,0.6
Kristof Midoux,Jake O'Brien,Heavyweight,KO/TKO Punches,2,0:52,Lose,38%,16,6,10,0,0.7,43%,2.89,49%,0,0%,0%,0,79%,19,15,4,0,1.31,31%,1.92,69%,6.39,54%,25%,0.2
Sammy Morgan,Forrest Petz,Welterweight,U-DEC,3,5:00,Lose,60%,30,18,12,0,1.05,22%,3.74,40%,1.43,20%,0%,0.5,72%,36,26,10,0,2.27,29%,2.2,57%,1.3,100%,66%,0
Pat Healy,Anthony Torres,Welterweight,SUB Rear Naked Choke,1,2:37,Lose,60%,57,34,23,0,2.57,36%,2.57,50%,3.08,37%,55%,1.1,63%,8,5,3,0,3.54,48%,7.52,45%,0,0%,100%,2.2
Andrei Arlovski,Tim Sylvia,Heavyweight,U-DEC,5,5:00,Lose,60%,57,34,23,0,3.78,45%,3.2,57%,0.38,36%,76%,0.2,76%,41,31,10,0,4.23,41%,2.61,61%,0.11,100%,75%,0.1
Josh Neer,Joshua Burkman,Welterweight,U-DEC,3,5:00,Lose,68%,53,36,16,1,3.29,46%,3.63,58%,1.09,34%,46%,1.3,64%,44,28,16,0,2.69,43%,3.13,51%,2.53,36%,72%,0.3
Ken Shamrock,Tito Ortiz,Light Heavyweight,KO/TKO Elbows,1,1:18,Lose,60%,47,28,17,2,1.47,46%,4.3,39%,0.94,60%,44%,2.5,59%,32,19,12,1,2.59,46%,2.88,60%,2.47,35%,54%,0.6
Dan Christison,Frank Mir,Heavyweight,U-DEC,3,5:00,Lose,74%,27,20,7,0,4.23,51%,3.88,54%,0,0%,37%,1.1,62%,29,18,11,0,2.18,47%,3.84,38%,2.02,40%,54%,2
Yves Edwards,Joe Stevenson,Lightweight,KO/TKO,2,5:00,Lose,66%,64,42,22,0,2.91,42%,2.34,66%,0.76,53%,69%,0.7,67%,49,33,16,0,2.05,44%,2.44,60%,2.75,44%,39%,2.2
Joe Jordan,Hermes Franca,Catch Weight,SUB Triangle Choke,3,0:47,Lose,75%,65,49,14,2,1.85,25%,4.27,59%,0,0%,66%,0,59%,41,24,17,0,1.78,39%,2.85,55%,1.53,36%,37%,2.4
Anthony Perosh,Jeff Monson,Heavyweight,KO/TKO Punches,1,2:42,Lose,60%,25,15,10,0,2.27,43%,3.77,53%,2.03,22%,33%,1.1,69%,87,60,26,1,0.97,30%,2.87,59%,1.06,12%,66%,0.7
Gilbert Aldana,Cheick Kongo,Heavyweight,KO/TKO,1,4:13,Lose,75%,8,6,2,0,2.91,54%,6.26,26%,2.57,40%,33%,0,69%,39,27,10,2,3.33,56%,1.28,54%,2.3,56%,52%,0.2
Kurt Pellegrino,Drew Fickett,Welterweight,SUB Rear Naked Choke,3,1:20,Lose,70%,23,16,7,0,2.45,43%,1.94,63%,2.9,54%,69%,0.8,67%,63,42,21,0,2.33,41%,2.29,57%,1.3,35%,30%,2.2
Luke Cummo,Jonathan Goulet,Welterweight,M-DEC,3,5:00,Lose,50%,12,6,6,0,1.74,43%,1.5,59%,0.89,55%,42%,1.4,66%,35,23,12,0,1.61,41%,2.01,46%,4.17,70%,45%,0.6
Chris Leben,Anderson Silva,Middleweight,KO/TKO Punches,1,0:49,Lose,67%,33,22,11,0,2.87,42%,2.87,52%,1.14,41%,53%,0.8,76%,45,34,11,0,3.05,61%,2.05,60%,0.5,77%,69%,0.8
Stephan Bonnar,Rashad Evans,Light Heavyweight,M-DEC,3,5:00,Lose,63%,24,15,9,0,2.76,38%,3.01,52%,1.32,40%,60%,1,68%,28,19,8,1,2.14,37%,2.42,63%,2.98,44%,73%,0
Jorge Gurgel,Mark Hominick,Lightweight,U-DEC,3,5:00,Lose,58%,24,14,10,0,3.37,32%,3.62,62%,0.81,23%,60%,0.5,63%,32,20,12,0,4.08,42%,4.18,69%,0.25,66%,71%,0.9
Dave Menne,Josh Koscheck,Welterweight,U-DEC,3,5:00,Lose,70%,64,45,17,2,1.84,44%,1.99,42%,0.46,50%,57%,2.5,61%,28,17,11,0,1.79,36%,2.27,63%,2.46,48%,64%,0.4
Branden Lee Hinkle,Jason Lambert,Light Heavyweight,KO/TKO Punches,1,5:00,Lose,61%,28,17,11,0,2.61,69%,3.91,26%,4.34,57%,66%,4.3,67%,39,26,13,0,3.21,58%,1.84,50%,1.35,36%,28%,2.4
Thiago Alves,Jon Fitch,Welterweight,KO/TKO Kick,2,4:37,Lose,61%,38,23,15,0,3.73,41%,3.42,62%,0.71,60%,63%,0.3,81%,37,30,7,0,2.61,50%,1.65,54%,3.6,51%,56%,0.8
Kristian Rothaermel,Rob MacDonald,Light Heavyweight,SUB Armbar,1,4:01,Lose,57%,7,4,3,0,0.75,50%,2.49,41%,0,0%,0%,0,56%,9,5,4,0,1.8,50%,2.04,46%,7.19,80%,80%,5.4
Justin Levens,Jorge Santiago,Middleweight,KO/TKO Knee,1,2:13,Lose,59%,17,10,7,0,1.24,47%,3.15,37%,1.69,50%,33%,5.1,68%,37,25,12,0,1.69,35%,2.62,56%,0.58,30%,52%,0.8
Sam Stout,Kenny Florian,Lightweight,SUB Rear Naked Choke,1,1:46,Lose,61%,33,20,12,1,4.17,28%,4.08,57%,0.63,38%,77%,0.1,70%,20,14,6,0,2.41,40%,1.85,63%,2.22,33%,60%,1.3
